transaction_id,timestamp,user_id,account_type,category,amount,currency,payment_method,device_type,risk_score,is_fraud
TXN_105746,2026-03-22 21:05:13.821309,USR_7246,Savings,Utilities,18.97,USD,Bank Transfer,Mobile,32.85,0
TXN_105747,2026-03-22 22:15:13.821309,USR_9493,Checking,Utilities,40.37,USD,Credit Card,Mobile,37.0,0
TXN_105748,2026-03-22 22:33:13.821309,USR_8446,Credit Card,Utilities,11.26,USD,Credit Card,ATM,9.65,0
TXN_105749,2026-03-22 23:53:13.821309,USR_5349,Savings,Online Transfer,39.3,USD,Debit Card,Desktop,13.64,0
TXN_105750,2026-03-23 01:19:13.821309,USR_1005,Checking,Groceries,5.94,USD,Debit Card,POS Terminal,14.27,0
TXN_105751,2026-03-23 01:36:13.821309,USR_6933,Credit Card,Electronics,246.28,USD,Credit Card,Desktop,18.67,0
TXN_105752,2026-03-23 03:33:13.821309,USR_7059,Checking,Electronics,88.19,USD,UPI,Desktop,27.5,0
TXN_105753,2026-03-23 03:36:13.821309,USR_5778,Savings,Groceries,20.04,USD,Credit Card,ATM,60.63,0
TXN_105754,2026-03-23 04:30:13.821309,USR_9053,Checking,Groceries,39.18,USD,Credit Card,ATM,68.74,0
TXN_105755,2026-03-23 05:11:13.821309,USR_2549,Checking,Dining,7.5,USD,Debit Card,Mobile,8.32,0
TXN_105756,2026-03-23 05:28:13.821309,USR_8054,Savings,Entertainment,50.3,USD,Credit Card,ATM,60.69,0
TXN_105757,2026-03-23 06:03:13.821309,USR_9653,Checking,Online Transfer,68.71,USD,Debit Card,Mobile,24.64,0
TXN_105758,2026-03-23 07:18:13.821309,USR_8580,Savings,Groceries,36.34,USD,Credit Card,Mobile,28.93,0
TXN_105759,2026-03-23 08:41:13.821309,USR_8538,Savings,Entertainment,73.15,USD,UPI,Desktop,55.28,0
TXN_105760,2026-03-23 09:00:13.821309,USR_3410,Credit Card,Entertainment,26.9,USD,Debit Card,Mobile,16.11,0
TXN_105761,2026-03-23 09:42:13.821309,USR_7597,Checking,Dining,24.25,USD,Debit Card,Mobile,27.65,0
TXN_105762,2026-03-23 10:18:13.821309,USR_3742,Savings,Groceries,13.12,USD,Credit Card,POS Terminal,43.39,0
TXN_105763,2026-03-23 10:36:13.821309,USR_6118,Checking,Online Transfer,49.97,USD,Credit Card,Mobile,25.93,0
TXN_105764,2026-03-23 11:20:13.821309,USR_3803,Savings,Utilities,10.8,USD,Debit Card,Mobile,54.14,0
TXN_105765,2026-03-23 11:54:13.821309,USR_2191,Savings,Online Transfer,42.77,USD,Credit Card,ATM,22.05,0
TXN_105766,2026-03-23 14:10:13.821309,USR_2824,Checking,Dining,37.85,USD,Debit Card,Mobile,47.03,0
TXN_105767,2026-03-23 14:31:13.821309,USR_2865,Checking,Dining,118.91,USD,Debit Card,Mobile,32.47,0
TXN_105768,2026-03-23 15:14:13.821309,USR_6281,Savings,Groceries,51.51,USD,Credit Card,ATM,16.79,0
TXN_105769,2026-03-23 15:18:13.821309,USR_6310,Savings,Online Transfer,3.93,USD,UPI,ATM,15.08,0
TXN_105770,2026-03-23 16:01:13.821309,USR_2825,Checking,Electronics,13.07,USD,Bank Transfer,Mobile,15.7,0
TXN_105771,2026-03-23 17:04:13.821309,USR_3433,Checking,Groceries,12.7,USD,Debit Card,Mobile,75.73,1
TXN_105772,2026-03-23 18:41:13.821309,USR_1753,Credit Card,Dining,12.12,USD,Bank Transfer,ATM,8.23,0
TXN_105773,2026-03-23 19:15:13.821309,USR_4255,Savings,Dining,78.51,USD,UPI,Mobile,5.96,0
TXN_105774,2026-03-23 21:10:13.821309,USR_8867,Checking,Electronics,2.4,USD,Credit Card,Desktop,34.03,0
TXN_105775,2026-03-23 22:28:13.821309,USR_6408,Credit Card,Utilities,129.92,USD,Credit Card,Mobile,59.11,0
TXN_105776,2026-03-23 22:44:13.821309,USR_1770,Checking,Dining,81.32,USD,Debit Card,Desktop,47.3,0
TXN_105777,2026-03-24 00:18:13.821309,USR_9107,Credit Card,Dining,33.26,USD,Debit Card,Mobile,35.29,0
TXN_105778,2026-03-24 00:20:13.821309,USR_3691,Credit Card,Groceries,39.81,USD,Credit Card,Desktop,24.02,0
TXN_105779,2026-03-24 01:01:13.821309,USR_9283,Savings,Travel,29.44,USD,Credit Card,Mobile,8.15,0
TXN_105780,2026-03-24 01:46:13.821309,USR_2139,Savings,Groceries,32.28,USD,Debit Card,Mobile,14.57,0
TXN_105781,2026-03-24 02:13:13.821309,USR_1060,Savings,Groceries,93.6,USD,Debit Card,Mobile,32.16,0
TXN_105782,2026-03-24 02:32:13.821309,USR_7723,Savings,Utilities,21.2,USD,Credit Card,Mobile,40.51,0
TXN_105783,2026-03-24 02:54:13.821309,USR_9461,Credit Card,Electronics,52.48,USD,UPI,POS Terminal,23.08,0
TXN_105784,2026-03-24 03:25:13.821309,USR_3562,Credit Card,Groceries,10.4,USD,Bank Transfer,ATM,24.8,0
TXN_105785,2026-03-24 04:13:13.821309,USR_8777,Savings,Travel,48.71,USD,UPI,Desktop,73.89,0
TXN_105786,2026-03-24 05:07:13.821309,USR_3387,Checking,Groceries,20.09,USD,Credit Card,Desktop,22.48,0
TXN_105787,2026-03-24 05:41:13.821309,USR_3560,Checking,Electronics,43.41,USD,Credit Card,Mobile,26.14,0
TXN_105788,2026-03-24 09:50:13.821309,USR_4644,Savings,Travel,10.47,USD,Debit Card,Mobile,52.07,0
TXN_105789,2026-03-24 10:20:13.821309,USR_9110,Checking,Utilities,44.44,USD,Bank Transfer,Mobile,20.66,0
TXN_105790,2026-03-24 11:26:13.821309,USR_1191,Credit Card,Utilities,25.75,USD,UPI,Desktop,24.71,0
TXN_105791,2026-03-24 11:28:13.821309,USR_8807,Savings,Dining,151.61,USD,Debit Card,Mobile,11.22,0
TXN_105792,2026-03-24 13:43:13.821309,USR_5648,Savings,Dining,36.05,USD,Credit Card,ATM,17.37,0
TXN_105793,2026-03-24 14:02:13.821309,USR_4920,Savings,Entertainment,46.64,USD,UPI,Desktop,22.12,0
TXN_105794,2026-03-24 14:15:13.821309,USR_2301,Savings,Groceries,16.68,USD,UPI,ATM,8.69,0
TXN_105795,2026-03-24 14:15:13.821309,USR_2425,Savings,Groceries,38.22,USD,Bank Transfer,Mobile,48.95,0
TXN_105796,2026-03-24 14:38:13.821309,USR_3530,Checking,Utilities,45.67,USD,Debit Card,Desktop,27.01,0
TXN_105797,2026-03-24 15:32:13.821309,USR_7056,Checking,Dining,18.36,USD,Debit Card,Mobile,68.1,0
TXN_105798,2026-03-24 16:12:13.821309,USR_3774,Checking,Utilities,16.85,USD,Debit Card,Desktop,27.04,0
TXN_105799,2026-03-24 16:25:13.821309,USR_1511,Savings,Electronics,11.16,USD,Bank Transfer,ATM,2.3,0
TXN_105800,2026-03-24 16:36:13.821309,USR_9486,Savings,Electronics,24.94,USD,Debit Card,Mobile,38.55,0
TXN_105801,2026-03-24 16:57:13.821309,USR_4599,Checking,Healthcare,13.22,USD,Credit Card,Mobile,19.83,0
TXN_105802,2026-03-24 23:29:13.821309,USR_7997,Checking,Dining,37.39,USD,Debit Card,Mobile,45.97,0
TXN_105803,2026-03-25 01:13:13.821309,USR_9045,Savings,Travel,11.37,USD,UPI,ATM,40.78,0
TXN_105804,2026-03-25 03:11:13.821309,USR_6990,Savings,Groceries,23.69,USD,Debit Card,Mobile,31.54,0
TXN_105805,2026-03-25 03:15:13.821309,USR_8845,Checking,Groceries,9.58,USD,Debit Card,POS Terminal,14.47,0
TXN_105806,2026-03-25 03:18:13.821309,USR_4083,Savings,Groceries,95.47,USD,UPI,Mobile,38.44,0
TXN_105807,2026-03-25 03:49:13.821309,USR_2395,Savings,Dining,27.86,USD,Debit Card,POS Terminal,27.76,0
TXN_105808,2026-03-25 04:17:13.821309,USR_3228,Checking,Online Transfer,27.59,USD,Credit Card,Mobile,38.13,0
TXN_105809,2026-03-25 04:51:13.821309,USR_8402,Savings,Healthcare,52.2,USD,UPI,Mobile,14.27,0
TXN_105810,2026-03-25 07:13:13.821309,USR_3355,Savings,Utilities,191.09,USD,Debit Card,Desktop,40.15,0
TXN_105811,2026-03-25 09:18:13.821309,USR_5142,Checking,Healthcare,29.64,USD,Bank Transfer,POS Terminal,29.92,0
TXN_105812,2026-03-25 10:15:13.821309,USR_8402,Checking,Travel,5.26,USD,Bank Transfer,Mobile,26.1,0
TXN_105813,2026-03-25 12:01:13.821309,USR_2511,Checking,Dining,99.5,USD,Debit Card,Desktop,7.22,0
TXN_105814,2026-03-25 12:26:13.821309,USR_1181,Credit Card,Groceries,6.09,USD,Bank Transfer,Mobile,15.01,0
TXN_105815,2026-03-25 12:51:13.821309,USR_7589,Savings,Utilities,15.7,USD,Credit Card,ATM,37.61,0
TXN_105816,2026-03-25 14:01:13.821309,USR_9382,Savings,Groceries,100.66,USD,Debit Card,Mobile,14.34,0
TXN_105817,2026-03-25 14:11:13.821309,USR_8464,Checking,Dining,18.75,USD,Credit Card,Mobile,33.22,0
TXN_105818,2026-03-25 16:26:13.821309,USR_7026,Checking,Entertainment,14.45,USD,Credit Card,Mobile,12.07,0
TXN_105819,2026-03-25 16:26:13.821309,USR_9803,Savings,Groceries,36.95,USD,UPI,Mobile,45.16,0
TXN_105820,2026-03-25 18:09:13.821309,USR_6539,Savings,Groceries,27.4,USD,UPI,Mobile,34.03,0
TXN_105821,2026-03-25 19:30:13.821309,USR_7196,Savings,Groceries,12.65,USD,Debit Card,Mobile,42.64,0
TXN_105822,2026-03-25 20:30:13.821309,USR_3297,Checking,Travel,71.19,USD,Credit Card,Mobile,15.79,0
TXN_105823,2026-03-25 20:31:13.821309,USR_3665,Savings,Electronics,104.67,USD,Debit Card,Mobile,36.95,0
TXN_105824,2026-03-25 21:14:13.821309,USR_2825,Credit Card,Dining,124.8,USD,UPI,Mobile,21.34,0
TXN_105825,2026-03-25 22:55:13.821309,USR_2300,Savings,Electronics,49.75,USD,Credit Card,POS Terminal,30.62,0
TXN_105826,2026-03-25 22:58:13.821309,USR_4657,Credit Card,Dining,12.54,USD,Credit Card,POS Terminal,12.6,0
TXN_105827,2026-03-26 01:20:13.821309,USR_6637,Checking,Electronics,6.82,USD,UPI,Mobile,58.87,0
TXN_105828,2026-03-26 02:25:13.821309,USR_1529,Checking,Online Transfer,2.12,USD,Bank Transfer,Mobile,49.94,0
TXN_105829,2026-03-26 02:27:13.821309,USR_6619,Checking,Dining,84.47,USD,Credit Card,Mobile,1.17,0
TXN_105830,2026-03-26 02:29:13.821309,USR_1149,Checking,Utilities,33.58,USD,UPI,POS Terminal,27.02,0
TXN_105831,2026-03-26 03:14:13.821309,USR_1357,Savings,Utilities,17.1,USD,Debit Card,ATM,20.36,0
TXN_105832,2026-03-26 03:26:13.821309,USR_3774,Savings,Dining,3.23,USD,Credit Card,Mobile,19.64,0
TXN_105833,2026-03-26 03:42:13.821309,USR_6966,Checking,Groceries,7.38,USD,UPI,Desktop,49.12,1
TXN_105834,2026-03-26 04:09:13.821309,USR_9949,Checking,Dining,3.89,USD,UPI,Mobile,26.43,0
TXN_105835,2026-03-26 04:10:13.821309,USR_4957,Checking,Utilities,132.44,USD,Credit Card,Mobile,46.12,0
TXN_105836,2026-03-26 04:20:13.821309,USR_6489,Checking,Dining,54.56,USD,Debit Card,Desktop,10.71,0
TXN_105837,2026-03-26 05:50:13.821309,USR_5100,Checking,Groceries,6.45,USD,UPI,Mobile,37.59,0
TXN_105838,2026-03-26 06:45:13.821309,USR_1098,Checking,Groceries,163.79,USD,Credit Card,Desktop,12.99,0
TXN_105839,2026-03-26 07:40:13.821309,USR_9758,Checking,Electronics,12.25,USD,Debit Card,Desktop,37.33,0
TXN_105840,2026-03-26 07:59:13.821309,USR_1511,Checking,Groceries,39.81,USD,Credit Card,ATM,43.0,0
TXN_105841,2026-03-26 09:11:13.821309,USR_4983,Credit Card,Online Transfer,39.92,USD,Credit Card,Mobile,14.15,0
TXN_105842,2026-03-26 10:02:13.821309,USR_3731,Checking,Groceries,24.45,USD,Credit Card,Mobile,31.93,0
TXN_105843,2026-03-26 10:29:13.821309,USR_9308,Checking,Dining,19.43,USD,Debit Card,Mobile,33.85,0
TXN_105844,2026-03-26 11:32:13.821309,USR_3072,Checking,Utilities,28.15,USD,Credit Card,Mobile,59.68,0
TXN_105845,2026-03-26 13:14:13.821309,USR_7099,Checking,Entertainment,19.93,USD,Debit Card,Desktop,24.09,0
TXN_105846,2026-03-26 13:35:13.821309,USR_2590,Checking,Dining,35.66,USD,Credit Card,POS Terminal,19.86,0
TXN_105847,2026-03-26 15:32:13.821309,USR_8478,Savings,Groceries,37.25,USD,UPI,Mobile,22.65,0
TXN_105848,2026-03-26 17:25:13.821309,USR_5544,Credit Card,Electronics,15.23,USD,Debit Card,ATM,39.65,0
TXN_105849,2026-03-26 20:07:13.821309,USR_6902,Savings,Dining,91.05,USD,Credit Card,Desktop,17.07,0
TXN_105850,2026-03-26 20:11:13.821309,USR_8081,Savings,Dining,10.8,USD,Bank Transfer,Desktop,29.98,0
TXN_105851,2026-03-26 20:50:13.821309,USR_1160,Savings,Electronics,41.65,USD,UPI,ATM,41.08,0
TXN_105852,2026-03-26 21:08:13.821309,USR_3504,Savings,Groceries,18.67,USD,Debit Card,Mobile,34.99,0
TXN_105853,2026-03-26 21:20:13.821309,USR_3072,Checking,Online Transfer,10.42,USD,Debit Card,Mobile,21.13,0
TXN_105854,2026-03-26 21:21:13.821309,USR_5562,Checking,Groceries,19.98,USD,Credit Card,Desktop,7.51,0
TXN_105855,2026-03-26 22:39:13.821309,USR_4811,Checking,Dining,13.11,USD,Bank Transfer,POS Terminal,53.26,0
TXN_105856,2026-03-27 00:03:13.821309,USR_2772,Savings,Online Transfer,55.96,USD,Credit Card,Mobile,19.03,0
TXN_105857,2026-03-27 01:56:13.821309,USR_1301,Savings,Utilities,24.43,USD,Debit Card,Mobile,25.5,0
TXN_105858,2026-03-27 03:35:13.821309,USR_1704,Savings,Dining,122.26,USD,Debit Card,Mobile,36.61,0
TXN_105859,2026-03-27 04:28:13.821309,USR_7190,Checking,Groceries,9.52,USD,Bank Transfer,Mobile,52.74,0
TXN_105860,2026-03-27 05:51:13.821309,USR_3479,Checking,Online Transfer,2.42,USD,Debit Card,ATM,9.79,0
TXN_105861,2026-03-27 05:53:13.821309,USR_4966,Checking,Groceries,41.86,USD,Debit Card,Mobile,28.31,0
TXN_105862,2026-03-27 07:18:13.821309,USR_8580,Savings,Utilities,180.35,USD,UPI,POS Terminal,47.61,0
TXN_105863,2026-03-27 08:40:13.821309,USR_8361,Credit Card,Healthcare,46.42,USD,Credit Card,POS Terminal,26.56,0
TXN_105864,2026-03-27 09:29:13.821309,USR_9790,Savings,Groceries,9.62,USD,Credit Card,POS Terminal,35.52,0
TXN_105865,2026-03-27 10:48:13.821309,USR_8230,Checking,Utilities,8.8,USD,Credit Card,Mobile,40.92,0
TXN_105866,2026-03-27 11:19:13.821309,USR_9382,Checking,Online Transfer,251.74,USD,Credit Card,Desktop,50.5,0
TXN_105867,2026-03-27 11:42:13.821309,USR_2876,Savings,Utilities,17.86,USD,Credit Card,ATM,6.95,0
TXN_105868,2026-03-27 12:30:13.821309,USR_9767,Savings,Dining,8.88,USD,Debit Card,Mobile,11.22,0
TXN_105869,2026-03-27 13:53:13.821309,USR_5945,Savings,Healthcare,100.43,USD,UPI,Mobile,25.19,0
TXN_105870,2026-03-27 14:31:13.821309,USR_6106,Credit Card,Travel,23.06,USD,Bank Transfer,POS Terminal,27.16,0
TXN_105871,2026-03-27 16:44:13.821309,USR_5025,Checking,Utilities,2.92,USD,Debit Card,Desktop,11.45,0
TXN_105872,2026-03-27 16:55:13.821309,USR_5147,Checking,Travel,268.05,USD,Credit Card,Desktop,28.97,0
TXN_105873,2026-03-27 17:49:13.821309,USR_5721,Checking,Groceries,51.57,USD,UPI,ATM,5.81,0
TXN_105874,2026-03-27 23:41:13.821309,USR_5776,Checking,Groceries,5.14,USD,UPI,Desktop,9.42,0
TXN_105875,2026-03-27 23:47:13.821309,USR_8425,Checking,Groceries,125.89,USD,Debit Card,Mobile,54.61,0
TXN_105876,2026-03-28 00:43:13.821309,USR_4681,Credit Card,Groceries,8.56,USD,Credit Card,Mobile,8.16,0
TXN_105877,2026-03-28 00:54:13.821309,USR_4604,Savings,Groceries,8.01,USD,Bank Transfer,Mobile,17.54,0
TXN_105878,2026-03-28 04:47:13.821309,USR_6755,Savings,Dining,10.17,USD,Credit Card,Mobile,27.86,0
TXN_105879,2026-03-28 06:15:13.821309,USR_8903,Checking,Groceries,228.94,USD,Credit Card,Mobile,30.38,0
TXN_105880,2026-03-28 06:41:13.821309,USR_1934,Credit Card,Healthcare,257.23,USD,UPI,Mobile,21.61,0
TXN_105881,2026-03-28 06:59:13.821309,USR_5856,Credit Card,Entertainment,14.84,USD,Debit Card,ATM,50.45,0
TXN_105882,2026-03-28 07:53:13.821309,USR_4793,Checking,Travel,177.01,USD,Credit Card,Mobile,4.12,0
TXN_105883,2026-03-28 08:40:13.821309,USR_7734,Savings,Dining,2.19,USD,Debit Card,Desktop,32.55,0
TXN_105884,2026-03-28 11:07:13.821309,USR_6358,Savings,Electronics,74.1,USD,UPI,Desktop,25.21,0
TXN_105885,2026-03-28 11:09:13.821309,USR_6949,Credit Card,Dining,121.58,USD,UPI,Desktop,9.3,0
TXN_105886,2026-03-28 11:19:13.821309,USR_8237,Checking,Utilities,142.18,USD,Credit Card,Desktop,37.35,0
TXN_105887,2026-03-28 12:31:13.821309,USR_8677,Savings,Entertainment,29.51,USD,Credit Card,Mobile,30.02,0
TXN_105888,2026-03-28 12:36:13.821309,USR_7690,Credit Card,Groceries,50.54,USD,Debit Card,ATM,6.76,0
TXN_105889,2026-03-28 13:01:13.821309,USR_1594,Savings,Utilities,12.32,USD,UPI,Mobile,23.58,0
TXN_105890,2026-03-28 13:06:13.821309,USR_5523,Checking,Utilities,27.87,USD,Credit Card,Desktop,47.24,0
TXN_105891,2026-03-28 13:36:13.821309,USR_1160,Checking,Travel,22.63,USD,Debit Card,ATM,46.53,0
TXN_105892,2026-03-28 14:24:13.821309,USR_4811,Savings,Groceries,21.24,USD,Credit Card,Mobile,15.84,0
TXN_105893,2026-03-28 15:24:13.821309,USR_5087,Savings,Dining,94.45,USD,Credit Card,ATM,13.93,0
TXN_105894,2026-03-28 15:30:13.821309,USR_3525,Savings,Dining,34.34,USD,UPI,Desktop,40.17,0
TXN_105895,2026-03-28 15:52:13.821309,USR_6327,Checking,Dining,174.6,USD,Credit Card,Desktop,74.95,0
TXN_105896,2026-03-28 16:44:13.821309,USR_3804,Checking,Dining,35.62,USD,UPI,Mobile,41.01,0
TXN_105897,2026-03-28 16:57:13.821309,USR_9056,Savings,Groceries,302.01,USD,Credit Card,ATM,29.61,0
TXN_105898,2026-03-28 18:19:13.821309,USR_5625,Credit Card,Groceries,104.58,USD,Credit Card,Mobile,37.49,0
TXN_105899,2026-03-28 19:05:13.821309,USR_2617,Savings,Groceries,24.64,USD,Bank Transfer,Mobile,37.24,0
TXN_105900,2026-03-28 19:44:13.821309,USR_5244,Savings,Groceries,32.85,USD,Debit Card,Desktop,8.85,0
TXN_105901,2026-03-28 21:21:13.821309,USR_1037,Savings,Electronics,10.76,USD,Debit Card,POS Terminal,51.07,0
TXN_105902,2026-03-28 21:26:13.821309,USR_3056,Savings,Groceries,32.34,USD,UPI,Mobile,33.4,0
TXN_105903,2026-03-28 21:34:13.821309,USR_8485,Credit Card,Groceries,9.2,USD,Credit Card,Mobile,48.04,0
TXN_105904,2026-03-28 22:31:13.821309,USR_3366,Savings,Utilities,117.14,USD,Debit Card,POS Terminal,45.94,0
TXN_105905,2026-03-28 22:53:13.821309,USR_8240,Checking,Entertainment,18.58,USD,Credit Card,Mobile,44.59,0
TXN_105906,2026-03-28 23:18:13.821309,USR_1863,Credit Card,Electronics,40.09,USD,UPI,Mobile,69.11,0
TXN_105907,2026-03-29 00:10:13.821309,USR_4991,Checking,Electronics,2.2,USD,Debit Card,Mobile,17.52,0
TXN_105908,2026-03-29 00:17:13.821309,USR_4997,Savings,Entertainment,20.21,USD,Credit Card,Desktop,4.96,0
TXN_105909,2026-03-29 00:48:13.821309,USR_9201,Credit Card,Travel,18.01,USD,UPI,Desktop,22.57,0
TXN_105910,2026-03-29 02:04:13.821309,USR_1183,Checking,Electronics,74.67,USD,Debit Card,POS Terminal,15.78,0
TXN_105911,2026-03-29 04:05:13.821309,USR_7218,Savings,Utilities,48.17,USD,Debit Card,Mobile,63.17,0
TXN_105912,2026-03-29 06:16:13.821309,USR_5502,Checking,Electronics,83.11,USD,Credit Card,POS Terminal,2.0,0
TXN_105913,2026-03-29 06:28:13.821309,USR_7457,Credit Card,Travel,44.12,USD,Bank Transfer,POS Terminal,32.07,0
TXN_105914,2026-03-29 06:57:13.821309,USR_4626,Checking,Online Transfer,104.96,USD,Bank Transfer,Mobile,32.73,0
TXN_105915,2026-03-29 08:29:13.821309,USR_4123,Checking,Electronics,42.99,USD,Debit Card,Mobile,9.72,0
TXN_105916,2026-03-29 09:44:13.821309,USR_6825,Credit Card,Online Transfer,5.97,USD,Debit Card,ATM,35.45,0
TXN_105917,2026-03-29 09:59:13.821309,USR_1100,Checking,Electronics,24.55,USD,Debit Card,Mobile,63.14,0
TXN_105918,2026-03-29 10:02:13.821309,USR_7764,Savings,Dining,25.98,USD,Credit Card,Desktop,48.71,0
TXN_105919,2026-03-29 10:47:13.821309,USR_1454,Savings,Dining,1.5,USD,Debit Card,Mobile,13.89,0
TXN_105920,2026-03-29 11:06:13.821309,USR_4712,Checking,Entertainment,8.86,USD,Credit Card,POS Terminal,6.16,0
TXN_105921,2026-03-29 11:22:13.821309,USR_7598,Savings,Groceries,256.19,USD,Bank Transfer,Mobile,7.81,0
TXN_105922,2026-03-29 12:25:13.821309,USR_6049,Credit Card,Travel,20.05,USD,Credit Card,Mobile,37.47,0
TXN_105923,2026-03-29 13:32:13.821309,USR_2843,Checking,Entertainment,24.15,USD,UPI,POS Terminal,17.35,0
TXN_105924,2026-03-29 13:50:13.821309,USR_4291,Checking,Dining,2.47,USD,Credit Card,ATM,46.01,0
TXN_105925,2026-03-29 14:28:13.821309,USR_4044,Checking,Groceries,6.16,USD,Credit Card,Mobile,7.23,0
TXN_105926,2026-03-29 16:19:13.821309,USR_8190,Checking,Groceries,46.19,USD,Debit Card,Mobile,9.59,0
TXN_105927,2026-03-29 18:45:13.821309,USR_8365,Savings,Utilities,16.26,USD,UPI,POS Terminal,28.57,0
TXN_105928,2026-03-29 18:59:13.821309,USR_6367,Savings,Healthcare,8.01,USD,UPI,POS Terminal,33.22,0
TXN_105929,2026-03-29 19:06:13.821309,USR_4839,Checking,Dining,112.97,USD,Credit Card,Mobile,19.09,0
TXN_105930,2026-03-29 20:42:13.821309,USR_4951,Credit Card,Travel,12.54,USD,Credit Card,Desktop,4.57,0
TXN_105931,2026-03-29 21:21:13.821309,USR_4266,Checking,Groceries,6.48,USD,UPI,Mobile,51.13,0
TXN_105932,2026-03-29 21:42:13.821309,USR_9102,Savings,Dining,28.35,USD,UPI,Desktop,60.45,0
TXN_105933,2026-03-29 22:42:13.821309,USR_6894,Savings,Electronics,11.06,USD,UPI,POS Terminal,13.22,0
TXN_105934,2026-03-29 22:56:13.821309,USR_4120,Checking,Utilities,11.05,USD,Credit Card,Mobile,43.38,0
TXN_105935,2026-03-30 01:22:13.821309,USR_4013,Credit Card,Online Transfer,25.35,USD,UPI,Mobile,28.63,0
TXN_105936,2026-03-30 02:32:13.821309,USR_7339,Savings,Entertainment,13.36,USD,Debit Card,Mobile,10.34,0
TXN_105937,2026-03-30 03:56:13.821309,USR_4413,Checking,Groceries,4.33,USD,Debit Card,POS Terminal,22.39,0
TXN_105938,2026-03-30 05:41:13.821309,USR_2876,Checking,Travel,50.12,USD,Credit Card,Desktop,62.04,0
TXN_105939,2026-03-30 05:52:13.821309,USR_4715,Checking,Groceries,70.28,USD,Credit Card,Mobile,45.58,0
TXN_105940,2026-03-30 05:56:13.821309,USR_9067,Checking,Groceries,20.58,USD,Debit Card,Mobile,13.12,0
TXN_105941,2026-03-30 05:58:13.821309,USR_4797,Savings,Groceries,53.63,USD,Credit Card,Desktop,12.29,0
TXN_105942,2026-03-30 07:18:13.821309,USR_8626,Checking,Electronics,18.07,USD,Debit Card,Mobile,19.68,0
TXN_105943,2026-03-30 08:19:13.821309,USR_3054,Savings,Utilities,3.32,USD,UPI,Desktop,54.06,0
TXN_105944,2026-03-30 10:34:13.821309,USR_7858,Savings,Dining,72.68,USD,Bank Transfer,Desktop,30.69,0
TXN_105945,2026-03-30 13:19:13.821309,USR_8852,Checking,Online Transfer,24.31,USD,Credit Card,Desktop,51.36,0
TXN_105946,2026-03-30 13:32:13.821309,USR_8179,Savings,Groceries,32.01,USD,Credit Card,Desktop,16.1,0
TXN_105947,2026-03-30 14:03:13.821309,USR_1287,Checking,Dining,24.12,USD,Debit Card,POS Terminal,12.66,0
TXN_105948,2026-03-30 14:29:13.821309,USR_4084,Savings,Electronics,22.2,USD,Credit Card,POS Terminal,7.48,0
TXN_105949,2026-03-30 14:54:13.821309,USR_4584,Checking,Groceries,31.7,USD,Credit Card,Mobile,58.57,0
TXN_105950,2026-03-30 15:05:13.821309,USR_8195,Savings,Online Transfer,32.37,USD,Debit Card,Desktop,26.97,0
TXN_105951,2026-03-30 16:40:13.821309,USR_2677,Checking,Dining,108.84,USD,Debit Card,Mobile,6.46,0
TXN_105952,2026-03-30 19:28:13.821309,USR_2955,Checking,Online Transfer,43.9,USD,UPI,Mobile,20.5,0
TXN_105953,2026-03-30 20:03:13.821309,USR_5595,Credit Card,Dining,98.91,USD,Bank Transfer,Desktop,34.28,0
TXN_105954,2026-03-30 20:20:13.821309,USR_7106,Credit Card,Groceries,142.27,USD,UPI,Mobile,31.11,0
TXN_105955,2026-03-30 20:49:13.821309,USR_3049,Savings,Groceries,4.61,USD,Credit Card,Desktop,54.53,0
TXN_105956,2026-03-30 21:24:13.821309,USR_9111,Savings,Healthcare,110.43,USD,UPI,Mobile,46.15,0
TXN_105957,2026-03-30 21:36:13.821309,USR_3204,Checking,Groceries,55.61,USD,Debit Card,Mobile,15.49,0
TXN_105958,2026-03-30 21:44:13.821309,USR_2596,Checking,Online Transfer,46.4,USD,Debit Card,Mobile,22.05,0
TXN_105959,2026-03-30 22:03:13.821309,USR_1934,Savings,Dining,80.52,USD,Bank Transfer,Desktop,12.33,0
TXN_105960,2026-03-30 23:02:13.821309,USR_1753,Savings,Groceries,20.26,USD,UPI,ATM,32.26,0
TXN_105961,2026-03-30 23:02:13.821309,USR_8962,Checking,Travel,52.61,USD,Debit Card,Desktop,14.32,0
TXN_105962,2026-03-30 23:44:13.821309,USR_7961,Credit Card,Groceries,8.47,USD,Credit Card,Desktop,36.62,0
TXN_105963,2026-03-31 00:10:13.821309,USR_5040,Credit Card,Groceries,5.74,USD,UPI,Mobile,31.36,0
TXN_105964,2026-03-31 00:38:13.821309,USR_9822,Savings,Entertainment,48.66,USD,UPI,Mobile,16.89,0
TXN_105965,2026-03-31 00:53:13.821309,USR_2073,Savings,Dining,25.12,USD,Credit Card,Mobile,74.15,0
TXN_105966,2026-03-31 00:54:13.821309,USR_2792,Savings,Dining,27.03,USD,Credit Card,Mobile,54.55,0
TXN_105967,2026-03-31 01:21:13.821309,USR_2364,Checking,Groceries,11.28,USD,Credit Card,Desktop,83.22,0
TXN_105968,2026-03-31 02:55:13.821309,USR_1084,Checking,Groceries,41.69,USD,Credit Card,Mobile,34.69,0
TXN_105969,2026-03-31 03:36:13.821309,USR_9590,Checking,Dining,16.96,USD,Debit Card,Desktop,44.68,0
